year,iso_code3,prodinit_ippu_cement_tonne,prodinit_ippu_chemicals_tonne,prodinit_ippu_electronics_tonne,prodinit_ippu_glass_tonne,prodinit_ippu_lime_and_carbonite_tonne,prodinit_ippu_metals_tonne,prodinit_ippu_mining_tonne,prodinit_ippu_paper_tonne,prodinit_ippu_plastic_tonne,prodinit_ippu_rubber_and_leather_tonne,prodinit_ippu_textiles_tonne
2025,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2026,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2027,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2028,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2029,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2030,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2031,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2032,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2033,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2034,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2035,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2036,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2037,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2038,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2039,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2040,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2041,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2042,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2043,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2044,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2045,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2046,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2047,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2048,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2049,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2050,COD,4546260.133,69036.2917678665,15135.6798856251,3033.34558243355,1129435.58210843,1168163.07472242,30845706.1825622,43191.8874621239,28409.188775223,978.178276511065,7433.28333171016
2010,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2011,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2012,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2013,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2014,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2015,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2016,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2017,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2018,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2019,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2020,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2021,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2022,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2023,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2024,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2025,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2026,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2027,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2028,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2029,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2030,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2031,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2032,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2033,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2034,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2035,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2036,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2037,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2038,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2039,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2040,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2041,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2042,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2043,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2044,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2045,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2046,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2047,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2048,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2049,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2050,COG,2274577.634,6256.47826490092,16876.4346979261,1445.16030369878,5249.9831946826,215026.982638848,2009664.60212197,17498.3084702009,11311.4068973802,645.365384263563,6536.98686590198
2010,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2011,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2012,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2013,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2014,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2015,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2016,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2017,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2018,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2019,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2020,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2021,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2022,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2023,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2024,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2025,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2026,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
2027,COL,22330305.64,1680871.5676113,721721.721673284,162411.248966705,427796.877223847,5503173.91635341,3006209.88527818,2376009.29778224,1438229.90743133,58595.3173083651,239775.432967222
